stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
662,3891,JANE ST AT FINCH AVE WEST SOUTH SIDE,,43.756377,-79.517646,,,,,1
663,3903,JANE ST AT HEATHROW DR,,43.724803,-79.509439,,,,,1
664,10411,JANE ST AT HULLMAR DR,,43.772801,-79.521145,,,,,1
665,3904,JANE ST AT HULLMAR DR,,43.773357,-79.521585,,,,,1
666,11842,JANE ST AT LAMBTON AVE,,43.68093,-79.497522,,,,,2
667,3916,JANE ST AT PRITCHARD AVE,,43.669731,-79.493013,,,,,1
668,2740,JANE ST AT WRIGHT AVE,,43.701092,-79.503411,,,,,1
669,10412,JANE ST AT STEELES AVE WEST,,43.775288,-79.521497,,,,,1
670,11011,JARVIS ST AT CARLTON ST NORTH SIDE,,43.662724,-79.376723,,,,,1
671,10884,JARVIS ST AT CARLTON ST SOUTH SIDE,,43.662089,-79.376677,,,,,1
673,10885,JARVIS ST AT DUNDAS ST EAST,,43.657191,-79.374683,,,,,1
675,11013,JARVIS ST AT MT PLEASANT RD,,43.669697,-79.37956,,,,,1
676,11009,JARVIS ST AT QUEEN ST EAST,,43.653606,-79.373099,,,,,1
677,10886,JARVIS ST AT QUEEN ST EAST,,43.653798,-79.373378,,,,,1
678,10937,JARVIS ST AT WELLESLEY ST EAST SOUTH SIDE,,43.666,-79.378327,,,,,1
679,11012,JARVIS ST AT WELLESLEY ST EAST,,43.666181,-79.378186,,,,,1
680,12146,JOHN GARLAND BLVD AT FINCH AVE WEST SOUTH SIDE,,43.73531,-79.594657,,,,,1
681,11199,JOHN GARLAND BLVD AT FINCH AVE WEST,,43.735579,-79.594631,,,,,1
683,9149,KEELE ST AT FINCH AVE WEST NORTH SIDE (FINCH WEST STATION),,43.764093,-79.490996,,,,,1
685,11321,KEELE ST AT FINCH AVE WEST,,43.763952,-79.491402,,,,,1
686,7898,ST CLAIR AVE WEST AT KEELE ST,,43.672376,-79.467746,,,,,1
687,6338,CRESCENT PL AT SOUTH DR (WEST),,43.678317,-79.382775,,,,,1
688,1080,GERRARD ST EAST AT BLACKBURN ST,,43.664667,-79.355383,,,,,2
689,5221,LANSDOWNE AVE AT SEAFORTH AVE,,43.642783,-79.437588,,,,,1
690,13313,SCARLETT RD AT FOXWELL ST,,43.669109,-79.501269,,,,,2
691,11887,ADELAIDE ST WEST AT PETER ST EAST SIDE,,43.647356,-79.392327,,,,,1
692,2381,EGLINTON AVE WEST AT MARTIN GROVE RD,,43.674662,-79.562929,,,,,1
693,6931,RANEE AVE AT YORKDALE STATION,,43.723727,-79.446059,,,,,1
694,4973,DIXON RD AT 950 DIXON RD,,43.686752,-79.598885,,,,,1
695,1301,MCCOWAN RD AT KENHATCH BLVD,,43.801324,-79.263574,,,,,1
696,546,BLOOR ST WEST AT MARKLAND DR (EAST) EAST SIDE,,43.633599,-79.570302,,,,,1
697,8179,ST CLAIR AVE WEST AT OLD WESTON RD,,43.673441,-79.463154,,,,,1
699,3336,BELFIELD RD AT KIPLING AVE,,43.704617,-79.563789,,,,,1
701,5496,LLOYD MANOR RD AT FIRWOOD CRES NORTH SIDE,,43.665826,-79.550934,,,,,2
702,9808,MCCOWAN RD LOOP AT STEELES AVE EAST,,43.83243,-79.275086,,,,,2
703,10237,MAYBROOK DR AT NEWMILL GATE,,43.825459,-79.261236,,,,,1
704,3087,QUEEN ST WEST AT SOHO ST,,43.649465,-79.393288,,,,,1
706,8215,STEELES AVE EAST AT DON MILLS RD,,43.811361,-79.360551,,,,,1
707,202,BATHURST ST AT ST CLAIR AVE WEST NORTH SIDE,,43.683539,-79.418312,,,,,1
708,1745,THE BRIDLE PATH AT LAWRENCE AVE EAST SOUTH SIDE,,43.733072,-79.364553,,,,,2
709,729,CALEDONIA RD AT LAWRENCE AVE WEST,,43.711236,-79.466437,,,,,1
710,11251,MIDLAND AVE AT STEELES AVE EAST SOUTH SIDE,,43.825426,-79.297157,,,,,1
711,4241,KINGSTON RD AT MCNAB BLVD EAST SIDE,,43.728894,-79.227864,,,,,1
714,4353,KIPLING AVE AT JUTLAND RD,,43.627059,-79.529279,,,,,2
715,11282,EGLINTON AVE EAST AT MARKHAM RD,,43.743382,-79.218658,,,,,1
717,5891,OAKDALE RD AT SHEPPARD AVE WEST NORTH SIDE,,43.737561,-79.524547,,,,,1
718,11775,PARKSIDE DR AT HIGH PARK BLVD,,43.644754,-79.456095,,,,,2
719,2683,GUILDWOOD PKWY AT NAVARRE CRES,,43.749505,-79.190293,,,,,1
720,5688,MIDLAND AVE AT BOARHILL DR,,43.799936,-79.284552,,,,,1
721,2320,EGLINTON AVE EAST AT WYNFORD DR WEST SIDE,,43.724348,-79.32617,,,,,1
722,9538,PRINCESS ST AT THE ESPLANADE,,43.649413,-79.366218,,,,,1
725,3407,CHAPLIN CRES AT AVENUE RD,,43.698727,-79.405846,,,,,1
726,7691,ELLESMERE RD AT HELICON GATE WEST SIDE,,43.778605,-79.222594,,,,,1
727,3648,GLENCAIRN AVE AT DANESBURY AVE,,43.708267,-79.446835,,,,,1
729,11166,THE ESPLANADE AT PRINCESS ST,,43.649391,-79.36594,,,,,1
731,3882,JANE ST AT DUNDAS ST WEST,,43.665416,-79.490919,,,,,1
732,8994,YONGE ST AT GLEN ELM AVE,,43.691181,-79.395009,,,,,1
733,2233,EGLINTON AVE EAST AT LEBOVIC AVE EAST SIDE,,43.726941,-79.290955,,,,,1
735,9613,1100 BELLAMY RD NORTH,,43.776198,-79.242397,,,,,1
736,8630,WELLESLEY ST EAST AT ONTARIO ST,,43.66753,-79.372262,,,,,1
737,1875,DAVISVILLE AVE AT BELLE AYRE BLVD,,43.700997,-79.383433,,,,,2
738,915,DANFORTH AVE AT WOODBINE AVE,,43.685785,-79.312657,,,,,1
739,8052,RAILSIDE RD AT CODECO CT EAST SIDE,,43.735749,-79.327083,,,,,1
740,6418,HENRIETTA ST AT RUNNYMEDE RD,,43.67061,-79.484457,,,,,1
741,6158,WATERBURY DR AT MARTIN GROVE RD,,43.687672,-79.569349,,,,,1
742,8140,ST CLAIR AVE EAST AT DENVALE RD,,43.704594,-79.318304,,,,,1
743,14263,BIRCHMOUNT RD AT ASHTONBEE RD,,43.732744,-79.278727,,,,,1
744,2873,MCCOWAN RD AT SANDHURST CIR (NORTH),,43.811462,-79.268977,,,,,1
745,9691,CLONMORE DR AT CORNELL AVE,,43.691478,-79.275328,,,,,2
746,3052,QUEEN ST EAST AT JONES AVE,,43.662783,-79.332569,,,,,1
747,1238,LESLIE ST AT COMMISSIONERS ST,,43.656679,-79.326626,,,,,1
748,1981,16 THE DONWAY EAST - OPPOSITE DON MILLS COLLEGIATE,,43.736053,-79.340644,,,,,1
749,8500,VICTORIA PARK AVE AT SLOANE AVE,,43.738869,-79.308634,,,,,1
750,5602,1915 MARTIN GROVE RD,,43.746303,-79.596177,,,,,1
751,62,AVENUE RD AT DUPONT ST,,43.677274,-79.397763,,,,,1
753,9237,SHORNCLIFFE AVE AT NORTH QUEEN ST,,43.622732,-79.540842,,,,,1
754,3697,HIGH PARK AVE AT GLENLAKE AVE,,43.657034,-79.466644,,,,,1
755,6202,THE WESTWAY AT SUN ROW DR EAST SIDE,,43.689215,-79.540494,,,,,2
756,5932,OCONNOR DR AT RALSTON AVE WEST SIDE,,43.698228,-79.327577,,,,,1
757,8177,ST CLAIR AVE WEST AT OAKWOOD AVE,,43.679399,-79.435995,,,,,1
758,2644,FINCH AVE WEST AT WOODBINE DOWNS BLVD,,43.733802,-79.606418,,,,,1
759,2332,EGLINTON AVE WEST AT BLACKTHORN AVE,,43.691842,-79.465459,,,,,1
760,3244,YONGE ST AT SHUTER ST,,43.654147,-79.380123,,,,,1
761,9341,DUFFERIN ST AT DUFFERIN PARK AVE,,43.657218,-79.43441,,,,,1
763,5544,MAPLE LEAF DR AT CULFORD RD,,43.7122,-79.490392,,,,,1
764,3959,KEELE ST AT BROADOAKS DR,,43.757271,-79.489263,,,,,1
765,8896,WILSON HEIGHTS BLVD AT CODSELL AVE,,43.753614,-79.45827,,,,,1
767,1876,DAVISVILLE AVE AT MT PLEASANT RD,,43.700417,-79.38676,,,,,1
768,7166,SHEPPARD AVE EAST AT BROWNSPRING RD,,43.788997,-79.262392,,,,,1
769,4249,KINGSTON RD AT OVERTURE RD,,43.759178,-79.197596,,,,,1
770,5819,MT PLEASANT RD AT GLENGOWAN RD,,43.720261,-79.394781,,,,,1
771,10833,MAYBROOK DR AT MCNICOLL AVE NORTH SIDE,,43.822016,-79.259554,,,,,1
772,7774,GENTIAN DR AT WELLESWORTH DR,,43.665276,-79.581771,,,,,1
773,4092,KENNEDY RD AT JADE ST,,43.781686,-79.28759,,,,,1
775,3594,FINCH AVE WEST AT GRANTBROOK ST WEST SIDE,,43.776224,-79.432093,,,,,1
776,4820,BRIMLEY RD AT DENNETT DR,,43.793232,-79.271211,,,,,1
779,4557,QUEEN ST EAST AT COXWELL AVE,,43.666193,-79.316789,,,,,1
780,11549,FINCHDENE SQ AT TORHAM PL,,43.819525,-79.233091,,,,,1
781,38,ANNETTE ST AT KEELE ST,,43.663671,-79.46362,,,,,1
782,6149,UPHILL AVE AT CHURCH ST,,43.708701,-79.508634,,,,,2
784,4118,KENNEDY RD AT RANSTONE GARDENS,,43.742208,-79.272214,,,,,2
785,1210,KENNEDY RD AT PARK ST,,43.70938,-79.258513,,,,,1
786,2725,ISLINGTON AVE AT NORDIN AVE,,43.626838,-79.516246,,,,,1
787,1371,NEILSON RD AT OPP WALKWAY TO BLACKWATER CRES & KESSACK CRT,,43.799867,-79.218453,,,,,1
788,9245,SHORNCLIFFE RD AT DUNDAS ST WEST,,43.631979,-79.544419,,,,,1
789,8112,SLOANE AVE AT TROPHY DR,,43.728017,-79.310674,,,,,1
790,6068,SHEPPARD AVE WEST AT JANE ST,,43.739571,-79.512964,,,,,1
791,14083,NIGHTSTAR RD AT POGONIA ST,,43.824774,-79.226653,,,,,1
792,2959,MORNINGSIDE AVE AT MILNER AVE,,43.80008,-79.198763,,,,,1
794,1192,JONES AVE AT QUEEN ST EAST NORTH SIDE,,43.662925,-79.33282,,,,,1
795,4987,DIXON RD AT ISLINGTON AVE EAST SIDE,,43.697104,-79.545978,,,,,1
796,3674,GREENWOOD AVE AT DUNDAS ST EAST,,43.667801,-79.326827,,,,,1
797,2779,KINGSTON RD AT GLEN MANOR DR,,43.679631,-79.294644,,,,,1
799,937,DAVENPORT RD AT DUFFERIN ST,,43.672861,-79.441114,,,,,1
800,1126,GERRARD ST EAST AT NORWOOD RD,,43.683463,-79.302731,,,,,2
802,3729,HULLMAR DR AT BAMFORD CRES,,43.768505,-79.528912,,,,,1
803,4296,KIPLING AVE AT BYLAND RD,,43.674927,-79.549723,,,,,1
804,4077,KENNEDY RD AT DANCY AVE NORTH SIDE,,43.8059,-79.298967,,,,,1
805,7387,VAN HORNE AVE AT HOBART DR,,43.787936,-79.349884,,,,,1
806,2277,EGLINTON AVE EAST AT JONESVILLE CRES EAST SIDE,,43.724922,-79.306962,,,,,1
807,3872,JANE ST AT CHURCH ST,,43.709495,-79.505694,,,,,1
808,1555,ST CLAIR AVE EAST AT BRIMLEY RD WEST SIDE,,43.720854,-79.241966,,,,,1
809,10686,ST CLAIR AVE EAST AT CLIFTON RD,,43.690041,-79.384484,,,,,1
810,4623,ST CLAIR AVE EAST AT DANFORTH RD,,43.71665,-79.260259,,,,,1
811,1559,ST CLAIR AVE EAST AT ELFREDA BLVD,,43.713659,-79.273123,,,,,2
812,1562,ST CLAIR AVE EAST AT KENNEDY RD,,43.716364,-79.261557,,,,,2
813,3122,ST CLAIR AVE EAST AT VICTORIA PARK AVE,,43.708726,-79.296441,,,,,1
814,8153,ST CLAIR AVE WEST AT BATHURST ST,,43.683286,-79.418144,,,,,1
815,11579,ST CLAIR AVE WEST AT CALEDONIA RD EAST SIDE,,43.675379,-79.454079,,,,,1
816,11715,ST CLAIR AVE WEST AT CALEDONIA RD,,43.675536,-79.454364,,,,,1
817,13340,ST CLAIR AVE WEST AT GUNNS RD,,43.671925,-79.470925,,,,,1
818,11620,ST CLAIR AVE WEST AT LANSDOWNE AVE,,43.676091,-79.450893,,,,,1
819,13341,ST CLAIR AVE WEST AT OLD STOCK YARDS RD,,43.671612,-79.471239,,,,,1
820,13343,ST CLAIR AVE WEST AT RUNNYMEDE RD,,43.668843,-79.483773,,,,,1
824,4728,ST DENNIS DR AT LINKWOOD LANE,,43.719618,-79.327989,,,,,1
825,10263,ST DENNIS DR AT LINKWOOD LANE,,43.719622,-79.328027,,,,,2
828,11413,STEELES AVE EAST AT BIRCHMOUNT RD WEST SIDE,,43.821303,-79.31785,,,,,1
829,9346,STEELES AVE EAST AT BIRCHMOUNT RD,,43.821204,-79.317134,,,,,1
831,8216,STEELES AVE EAST AT DUDLEY AVE,,43.798816,-79.416983,,,,,1
832,11606,STEELES AVE EAST AT MIDDLEFIELD RD,,43.832511,-79.268102,,,,,1
833,12092,STEELES AVE EAST AT QUAIL VALLEY DR,,43.809405,-79.369115,,,,,2
834,9344,STEELES AVE EAST AT WARDEN AVE,,43.819426,-79.324739,,,,,1
835,8257,1750 STEELES AVE WEST,,43.785538,-79.478067,,,,,1
837,1585,STEELES AVE WEST AT BATHURST ST EAST SIDE,,43.792559,-79.444561,,,,,1
839,11522,STEELES AVE WEST AT HIGHWAY 27 EAST SIDE,,43.755518,-79.61325,,,,,1
840,8285,STEELES AVE WEST AT ISLINGTON AVE LOOP,,43.764147,-79.576339,,,,,1
841,12088,STEELES AVE WEST AT JANE ST,,43.775231,-79.52209,,,,,1
842,1590,STEELES AVE WEST AT KEELE ST EAST SIDE,,43.781584,-79.493751,,,,,1
843,9835,STEELES AVE WEST AT MARTIN GROVE RD WEST SIDE,,43.757726,-79.604437,,,,,1
844,9825,STEELES AVE WEST AT MARTIN GROVE RD,,43.757668,-79.603509,,,,,1
845,1603,STEELES AVE WEST AT VILLAGE GATE,,43.793281,-79.441127,,,,,1
846,8316,STEELES AVE WEST AT WESTON RD,,43.770521,-79.546149,,,,,1
847,7373,STEPHEN DR AT THE QUEENSWAY NORTH SIDE,,43.630844,-79.484358,,,,,2
848,11991,STRACHAN AVE AT FLEET ST NORTH SIDE,,43.636606,-79.409631,,,,,1
849,11992,STRACHAN AVE AT FLEET ST,,43.636507,-79.409869,,,,,1
850,11247,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),,43.722578,-79.376201,,,,,1
851,11248,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),,43.72264,-79.375956,,,,,1
852,11996,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),,43.721379,-79.377773,,,,,1
853,11997,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),,43.721476,-79.377723,,,,,1
854,1729,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),,43.72178,-79.376853,,,,,1
855,9394,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),,43.72182,-79.376728,,,,,1
856,9911,TAPSCOTT RD AT FINCH AVE EAST NORTH SIDE,,43.814645,-79.237169,,,,,2
857,11878,TRANSIT RD AT WILSON AVE NORTH SIDE,,43.734708,-79.45215,,,,,1
858,11879,TRANSIT RD AT WILSON AVE,,43.734385,-79.452674,,,,,2
860,4678,TUSCAN GATE AT ST REGIS CRES (SOUTH),,43.75434,-79.483884,,,,,1
862,10888,UNIVERSITY AVE AT DUNDAS ST WEST NORTH SIDE (ST PATRICK STN),,43.655162,-79.388181,,,,,1
864,10610,UNIVERSITY AVE AT GERRARD ST WEST,,43.65746,-79.389197,,,,,1
865,10887,UNIVERSITY AVE AT QUEEN ST WEST NORTH SIDE (OSGOODE STATION),,43.651245,-79.386484,,,,,1
866,10896,UNIVERSITY AVE AT QUEEN ST WEST (OSGOODE STATION),,43.651025,-79.386978,,,,,1
867,8418,VAUGHAN RD AT MAPLEWOOD AVE,,43.685654,-79.421833,,,,,1
868,8442,VICTORIA PARK AVE AT CRAIGTON DR,,43.726546,-79.303276,,,,,1
869,8477,VICTORIA PARK AVE AT LAWRENCE AVE EAST SOUTH SIDE,,43.741562,-79.309752,,,,,1
870,14261,VICTORIA PARK RD AT MCNICOLL AVE NORTH SIDE,,43.804733,-79.336418,,,,,1
871,7424,VICTORIA PARK AVE AT SHEPPARD AVE EAST NORTH SIDE,,43.775785,-79.323069,,,,,1
872,7425,VICTORIA PARK AVE AT SHEPPARD AVE EAST SOUTH SIDE,,43.774647,-79.322908,,,,,1
873,9905,WARDEN AVE AT DANFORTH RD SOUTH SIDE,,43.696469,-79.274634,,,,,1
874,12013,WARDEN AVE AT SHEPPARD AVE EAST NORTH SIDE,,43.779426,-79.308122,,,,,1
875,10536,WARDEN AVE AT STEELES AVE EAST NORTH SIDE,,43.820301,-79.32448,,,,,1
876,10565,WARDEN AVE AT STEELES AVE EAST SOUTH SIDE,,43.818977,-79.324472,,,,,1
877,4710,WELLINGTON ST WEST AT BAY ST,,43.647469,-79.37946,,,,,2
878,4712,WELLINGTON ST WEST AT YORK ST,,43.646699,-79.382887,,,,,1
880,1633,THE WEST MALL AT SHERWAY DR (TRILLIUM HEALTH CTR SOUTH STOP),,43.609464,-79.560579,,,,,1
881,11119,THE WEST MALL AT QUEENSWAY SOUTH SIDE,,43.61175,-79.562334,,,,,1
882,8762,WESTON RD AT ROGERS RD SOUTH SIDE,,43.681288,-79.4766,,,,,1
883,8698,WESTON RD AT BRADSTOCK RD,,43.738874,-79.539217,,,,,1
884,9677,WESTON RD AT EGLINTON AVE WEST SOUTH SIDE,,43.686654,-79.489128,,,,,1
885,8723,WESTON RD AT FINCH AVE WEST,,43.75179,-79.542165,,,,,2
886,7443,WESTON RD AT OAK ST NORTH SIDE,,43.708152,-79.533625,,,,,1
887,4713,WESTON RD AT ROGERS RD NORTH SIDE,,43.682026,-79.477086,,,,,2
889,13536,WHEELTRANS EXIT AT COMMISSIONERS ST,,43.654958,-79.330348,,,,,2
890,6210,WICKSTEED AVE AT LAIRD DR,,43.710477,-79.363323,,,,,1
891,9899,WILSON AVE AT BILLY BISHOP WAY,,43.733156,-79.452938,,,,,1
892,8867,WILSON AVE AT KEELE ST EAST SIDE,,43.726932,-79.481019,,,,,1
893,8869,WILSON AVE AT KEELE ST,,43.726925,-79.481737,,,,,1
894,1662,WILSON AVE AT LADY YORK AVE,,43.731006,-79.464577,,,,,1
895,13470,OPPOSITE 675 WILSON AVE,,43.733006,-79.455114,,,,,1
896,1666,WILSON AVE AT TRANSIT RD WEST SIDE,,43.733336,-79.453577,,,,,1
898,13921,WOODBINE RACE TRACK LOOP (MAIN ENTRANCE),,43.716054,-79.603623,,,,,1
899,13938,WOODBINE RACETRACK LOOP (MAIN ENTRANCE),,43.716178,-79.603632,,,,,1
900,9013,5800 YONGE ST,,43.784107,-79.416819,,,,,1
902,3225,YONGE ST AT FRONT ST EAST NORTH SIDE,,43.647377,-79.377049,,,,,1
903,13455,YONGE ST AT FRONT ST EAST,,43.646768,-79.376766,,,,,2
904,9002,YONGE ST AT HEATH ST EAST,,43.689912,-79.394726,,,,,1
905,9003,YONGE ST AT HENDON AVE (FINCH STATION),,43.781711,-79.416193,,,,,1
909,11371,YONGE ST AT WILSON AVE SOUTH SIDE,,43.743514,-79.406769,,,,,2
910,11394,YONGE ST AT YORK MILLS RD,,43.743783,-79.406435,,,,,1
916,9078,YORK MILLS RD AT LESMILL RD WEST SIDE,,43.754734,-79.352534,,,,,2
917,9083,YORK MILLS RD AT SANDOVER DR (1222 YORK MILLS),,43.759813,-79.331751,,,,,1
918,9907,YORK MILLS RD AT YONGE ST EAST SIDE,,43.744162,-79.405826,,,,,1
919,9906,YORK MILLS RD AT YONGE ST,,43.744417,-79.405968,,,,,1
920,3264,YORK MILLS RD AT YORK RIDGE RD,,43.744189,-79.401756,,,,,1
921,4736,YORK ST AT KING ST WEST,,43.647822,-79.383403,,,,,2
924,597,BLOOR ST WEST AT WILMAR RD,,43.639615,-79.544571,,,,,2
925,7361,ST CLAIR AVE WEST AT COBALT AVE,,43.670097,-79.478134,,,,,1
926,5564,MARKHAM RD AT GREENCREST CIRCT NORTH SIDE,,43.758172,-79.224634,,,,,1
927,1820,CUMMER AVE AT SIMEON CT WEST SIDE,,43.793438,-79.389125,,,,,1
928,13311,SCARLETT RD AT BERNICE CRES,,43.666777,-79.499347,,,,,1
929,8256,STEELES AVE EAST AT OPPOSITE WALKWAY TO WHITMAN ST,,43.80052,-79.409206,,,,,1
930,8091,SENTINEL RD AT MURRAY ROSS PKWY SOUTH SIDE,,43.764335,-79.501308,,,,,1
931,11164,BERKELEY ST AT FRONT ST EAST SOUTH SIDE,,43.650874,-79.36392,,,,,1
932,13706,VANDERHOOF AVE AT THOMAS ELGIE DR,,43.713375,-79.356289,,,,,2
933,2913,MIDLAND AVE AT DANFORTH RD,,43.724981,-79.254164,,,,,1
934,2407,EGLINTON AVE WEST AT SCARLETT RD,,43.6841,-79.511249,,,,,1
935,867,CROW TRAIL AT BALDOON RD,,43.813546,-79.231021,,,,,1
936,8585,WARDEN AVE AT LUPIN DR,,43.765659,-79.302328,,,,,2
937,2987,OVERLEA BLVD AT WILLIAM MORGAN DR,,43.707837,-79.341551,,,,,1
939,1193,JONES AVE AT QUEEN ST EAST,,43.663137,-79.333046,,,,,1
940,564,BLOOR ST WEST AT PALMERSTON BLVD,,43.66468,-79.413525,,,,,1
941,8865,WILSON AVE AT JULIAN RD EAST SIDE (HUMBER RIVER HOSPITAL),,43.724582,-79.490689,,,,,1
942,13307,ST CLAIR AVE WEST AT MARIPOSA AVE,,43.667688,-79.489614,,,,,1
943,8260,STEELES AVE WEST AT SCHOLES RD/BARMAC DR,,43.768372,-79.555194,,,,,1
944,9077,YORK MILLS RD AT LESLIE ST WEST SIDE,,43.753001,-79.360766,,,,,1
945,4186,KING ST WEST AT SPENCER AVE,,43.638134,-79.430997,,,,,2
946,6756,PHARMACY AVE AT SUNDRIDGE DR NORTH SIDE,,43.72129,-79.295687,,,,,1
947,12838,VANDERHOOF AVE AT BRENTCLIFFE RD,,43.713117,-79.358159,,,,,1
950,4607,SPADINA RD AT ARDMORE RD,,43.695334,-79.415549,,,,,2
951,11102,ORTON PARK RD AT LISA RD,,43.766455,-79.206759,,,,,1
952,9247,THIRTIETH ST AT HORNER AVE SOUTH SIDE,,43.603747,-79.533562,,,,,1
953,8212,STEELES AVE EAST AT BESTVIEW DR EAST SIDE,,43.806055,-79.382961,,,,,1
954,4190,KING ST WEST AT TECUMSETH ST,,43.643488,-79.405049,,,,,2
955,2054,DUFFERIN ST AT GLENCAIRN AVE,,43.707138,-79.453371,,,,,1
956,483,BLOOR ST EAST AT PARLIAMENT ST,,43.672194,-79.370653,,,,,2
957,8886,WILSON AVE AT WENDELL AVE,,43.716636,-79.527232,,,,,2
958,5264,LAWRENCE AVE EAST AT FORTUNE GATE EAST SIDE,,43.760842,-79.219824,,,,,1
960,12203,LAWRENCE WEST STATION,,43.716048,-79.444392,,,,,1
961,4390,KIPLING AVE AT WIDDICOMBE HILL BLVD,,43.679027,-79.551874,,,,,1
962,4836,BRIMLEY RD AT WALKWAY TO MCCOOL CRT,,43.818488,-79.283192,,,,,1
963,1115,GERRARD ST EAST AT BOWMORE RD,,43.677874,-79.315075,,,,,2
964,6438,HUNTINGWOOD DR AT DAVISBROOK BLVD,,43.786128,-79.308503,,,,,2
965,5771,MORTIMER AVE AT COXWELL AVE (TORONTO EAST GENERAL HOSPITAL),,43.690445,-79.326727,,,,,1
966,1412,OCONNOR DR AT DON MILLS RD WEST SIDE,,43.695546,-79.340081,,,,,1
967,2113,DUNCAN MILL RD AT VALLEYBROOK DR,,43.761912,-79.353465,,,,,1
968,2815,LAWRENCE AVE EAST AT LESLIE ST WEST SIDE,,43.734608,-79.356821,,,,,1
970,8892,WILSON AVE AT YONGE ST,,43.743804,-79.407263,,,,,1
971,1099,GERRARD ST EAST AT MARJORY AVE,,43.668855,-79.337448,,,,,2
972,2469,FAYWOOD BLVD AT GOODWILL AVE,,43.736941,-79.446836,,,,,1
973,6612,86 NEPTUNE DR,,43.732288,-79.437356,,,,,1
975,3995,KEELE ST AT FOUR WINDS DR,,43.765884,-79.491793,,,,,1
976,12135,EGLINTON AVE WEST AT ROYAL YORK RD EAST SIDE,,43.682279,-79.526015,,,,,1
977,15,ANGLESEY BLVD AT PINEHURST CRES NORTH SIDE,,43.663562,-79.524999,,,,,1
978,4738,YORK GATE BLVD AT JANE ST,,43.761781,-79.519077,,,,,1
979,1001,DUPONT ST AT CHRISTIE ST,,43.671704,-79.421375,,,,,1
980,707,OPPOSITE 724 CALEDONIA RD,,43.699908,-79.463748,,,,,1
981,6064,SHEPPARD AVE WEST AT NORTHWOOD PARK,,43.742758,-79.496344,,,,,2
984,7818,HARBORD ST AT SPADINA AVE,,43.663187,-79.401875,,,,,1
986,12198,SOUTH SERVICE RD AT TRANSWAY,,43.732636,-79.264907,,,,,2
987,4571,RONCESVALLES AVE AT FERMANAGH AVE,,43.646167,-79.448917,,,,,2
989,7264,SHEPPARD AVE WEST AT BATHURST ST EAST SIDE,,43.755396,-79.437829,,,,,1
990,8364,THORNCLIFFE PARK DR (EAST) AT OVERLEA BLVD,,43.707719,-79.3438,,,,,1
991,6728,PHARMACY AVE AT EGLINTON SQ (EAST ENTRANCE),,43.72414,-79.297118,,,,,2
992,9293,DREWRY AVE AT YONGE ST,,43.786892,-79.418072,,,,,1
993,11196,ATTWELL DR AT MCLACHLAN DR NORTH SIDE,,43.693563,-79.588478,,,,,1
994,5675,MCCOWAN RD AT MELDAZY DR (NORTH),,43.763591,-79.248343,,,,,1
995,14246,WARDEN AVE AT CACHET PKWY (SOUTH),,43.888425,-79.342219,,,,,2
996,7735,ELMHURST DR AT MUNCEY AVE,,43.724516,-79.553251,,,,,1
997,6693,PHARMACY AVE AT DOLPHIN DR NORTH SIDE,,43.700332,-79.286721,,,,,1
999,4266,KINGSTON RD AT VICTORIA PARK AVE,,43.6809,-79.283931,,,,,1
1000,9992,361 THE WEST MALL,,43.640811,-79.565235,,,,,1
1001,6976,ROYAL YORK RD AT BLOOR ST WEST,,43.647184,-79.511128,,,,,1
1002,7198,SHEPPARD AVE EAST AT KINGSTON RD NORTH SIDE,,43.799459,-79.146775,,,,,1
1003,7011,ROYAL YORK RD AT MELROSE ST,,43.6198,-79.499772,,,,,1
1004,1367,125 MILNER AVE,,43.785255,-79.246078,,,,,1
1005,6541,MARLEE AVE AT GLENCAIRN AVE,,43.708904,-79.443657,,,,,1
1006,10013,MCCOWAN RD AT DENISON ST,,43.84163,-79.278119,,,,,1
1007,1943,DON MILLS RD AT HAVENBROOK BLVD,,43.769772,-79.346695,,,,,1
1008,10546,WARDEN AVE AT CARLTON RD,,43.867355,-79.336749,,,,,1
1009,8012,OVERLEA BLVD AT THORNCLIFFE PARK DR (WEST),,43.705197,-79.349856,,,,,1
1010,843,COLLEGE ST AT SPADINA AVE,,43.657863,-79.400435,,,,,2
1011,6600,MIDDLEFIELD RD AT WALKWAY to BUCKHURST CRES,,43.805348,-79.254808,,,,,1
1012,3210,877 YONGE ST,,43.674159,-79.388272,,,,,1
1013,4308,KIPLING AVE AT EVANS AVE,,43.616013,-79.524922,,,,,1
1015,6569,MEADOWVALE RD AT GENERATION BLVD,,43.804115,-79.168529,,,,,1
1016,752,CARLTON ST AT CHURCH ST,,43.661975,-79.37919,,,,,2
1018,11258,SHEPPARD AVE EAST AT SCUNTHORPE RD WEST SIDE,,43.793102,-79.242864,,,,,2
